repeat,partition_seed,outer_fold,family,target,kernel,mean_inner_cv_score,std_inner_cv_score
0,0,1,IND,TD,"[""Matern"", 0.5]",1.8184228863713627,0.5632967447391428
0,0,1,IND,TD,"[""Matern"", 1.5]",1.9370495116016357,0.49479136504429994
0,0,1,IND,TD,"[""Matern"", 2.5]",2.0732492336537187,0.5380089503626643
0,0,2,ICM,__joint__,"[""RBF"", null]",79.32772546413437,28.258612957206335
0,0,2,ICM,__joint__,"[""Matern"", 0.5]",79.32726507473123,28.258800749168977
0,0,2,ICM,__joint__,"[""Matern"", 1.5]",79.32734398615912,28.259821694020825
0,0,2,ICM,__joint__,"[""Matern"", 2.5]",79.32633299421059,28.25752279255231
0,0,2,IND,T,"[""RBF"", null]",1.3160484180661869,0.5032266594816843
0,0,2,IND,T,"[""Matern"", 0.5]",1.1553766481986174,0.2298430502597624
0,0,2,IND,T,"[""Matern"", 1.5]",1.3417959146197425,0.3448396115491146
0,0,2,IND,T,"[""Matern"", 2.5]",1.2960622922307232,0.42359470578464264
0,0,2,IND,P,"[""RBF"", null]",291.25952260674,117.76292690154516
0,0,2,IND,P,"[""Matern"", 0.5]",208.0856104244246,70.48510921819882
0,0,2,IND,P,"[""Matern"", 1.5]",246.37645536043965,94.4489026791684
0,0,2,IND,P,"[""Matern"", 2.5]",259.4654387896872,101.96554044928382
0,0,2,IND,TD,"[""RBF"", null]",1.726605070342241,0.3854403865421237
0,0,2,IND,TD,"[""Matern"", 0.5]",1.6828918261423351,0.3218247411801429
0,0,2,IND,TD,"[""Matern"", 1.5]",1.7860459158714768,0.30381056836108106
0,0,2,IND,TD,"[""Matern"", 2.5]",1.70218706691346,0.3606840045696333
0,0,3,ICM,__joint__,"[""RBF"", null]",69.08445799810644,22.630058911921388
0,0,3,ICM,__joint__,"[""Matern"", 0.5]",69.08487702624885,22.630191349259597
0,0,3,ICM,__joint__,"[""Matern"", 1.5]",69.0837639550789,22.630800073033438
0,0,3,ICM,__joint__,"[""Matern"", 2.5]",69.08430700934176,22.63032990446195
0,0,3,IND,T,"[""RBF"", null]",1.3946833769662625,0.47440265013217553
0,0,3,IND,T,"[""Matern"", 0.5]",1.2966703680008982,0.17344285505100074
0,0,3,IND,T,"[""Matern"", 1.5]",1.3171756110844721,0.2816637472467005
0,0,3,IND,T,"[""Matern"", 2.5]",1.309247058390035,0.3182655670405747
