repeat,partition_seed,calibration_method,observation_id,outer_fold,V_true,V_mean,V_std,V_lower,V_upper,TD_true,TD_mean,TD_std,TD_lower,TD_upper
0,0,uncalibrated,22,0,9.41684,10.63106227666946,0.9588972864877017,9.05381659711624,12.208307956222681,4.79881,5.278625320589566,0.8469199145700121,3.8855660273716515,6.671684613807481
0,0,uncalibrated,23,3,10.4214,10.26438485022652,1.0609216069186835,8.51932409717514,12.0094456032779,4.62972,4.612649536513201,0.9770287081597653,3.0055803222609008,6.219718750765502
0,0,uncalibrated,24,3,6.13089,5.843990790241418,1.1905828574565058,3.8856562589678374,7.802325321514998,2.87931,2.1838616383145633,0.9011261844340209,0.7016409655073232,3.6660823111218033
0,0,uncalibrated,25,2,9.89993,9.236821623194881,0.9719262072768797,7.638145276026318,10.835497970363445,4.92915,4.568623605338711,0.8454423361414379,3.1779947123581422,5.95925249831928
0,0,uncalibrated,26,1,9.44702,8.950441563655039,0.8492507217087761,7.553548433861204,10.347334693448873,4.90717,4.5766788880585185,0.8184243489443768,3.230490629311964,5.922867146805073
0,0,uncalibrated,27,0,9.24319,9.70025389121304,0.8919432429105937,8.233137813076691,11.167369969349387,4.70238,4.7980641916172955,0.7328396867433066,3.5926501749035875,6.003478208331003
0,0,uncalibrated,28,0,4.51178,5.479910024107025,1.0714749947568398,3.717490492793428,7.242329555420622,1.28971,2.05910271252636,1.1198073103107296,0.21718359667498444,3.9010218283777354
0,0,uncalibrated,29,1,4.87314,5.385528245819019,0.9631670399827267,3.8012594467433183,6.969797044894721,3.65188,3.02753647313671,0.876940138964215,1.5850983049420935,4.469974641331326
0,0,uncalibrated,30,2,5.15189,5.136874215539703,0.9913592928022392,3.506233287161894,6.767515143917512,1.87265,2.6737076795170327,0.9148358604689841,1.1689365963593539,4.178478762674711
0,0,uncalibrated,31,0,4.72427,6.124147267057607,1.0844077843180167,4.340455189927708,7.907839344187506,1.19283,2.424800014212588,0.9248615577000222,0.9035381266017186,3.946061901823457
0,0,uncalibrated,32,2,7.18726,6.9646422880160515,1.0588901319249162,5.222923013976231,8.706361562055871,2.49718,2.5756568964467093,1.0455095581105365,0.8559467077761631,4.295367085117255
0,0,uncalibrated,33,1,8.02499,8.695936370957583,0.9911830618821863,7.0655853166478035,10.326287425267362,3.59119,3.5178991648158293,1.0042565335628184,1.8660441631953153,5.169754166436343
0,0,uncalibrated,34,1,7.56027,8.006602550041944,0.9134732002543279,6.504072843480644,9.509132256603243,3.10434,3.1610901358310937,0.9208318926800514,1.646456457343723,4.675723814318465
